"W47922014","02","SW","17/07/2014","201403247","15/07/2014 19:07","2","aft bs25.5km,Alexandra road","Alexandra Road","1","1","1","1","11","33","1","3","1","70","54","0","0","0","N","Y","Y","N","Y","J/2256","26","R","sbs7377T- advertisement sticker, LHS corner bumper, LHS body panel damged, LHS centre body scratches(JERG) cctv","On a/m date and time, I was travelling along Alexandra Road. A taxi, SHB5847K overtake my bus. I let said taxi pass. Said taxi is now in the bus lane.  Aft passing by bs25.5km, I moved into the right lane because of road works ahead, I proceed straight. Suddenly, when approaching near the road works area, I heard a loud sound from LHS rear. I looked at LHS v/mirror and saw said taxi had side swiped my bus rear. I alighted to check damage. I only took said taxi reg. number as said driver did not want to exchange particulars. I inform OCC. Pax transferred to next bus. I was told to return to JEI to report to RM.I was then told to send bus back to SLBP. No injury. That is all","","BC reported on 17/07/2014","WDSSOF01","17/07/2014 11:07","EDBDAM04","31/07/2014 16:07","","Y"
"W49852014","02","SW","25/07/2014","201403248","15/07/2014 19:07","2","outside sengkang int","sengkang square","1","1","1","1","9","25","2","2","1","70","54","0","0","0","N","Y","Y","N","N","","26","R","sbs6239R - rear door lower end glass/panel scratches (SKRG) cctv","I was moving out from interchange when a taxi,SH9787L was stopping at T-junctn of the turning road leaving a gap for my bus to pass. I saw said taxi move forward so I too moved forward when suddenly said taxi stopped causing my bus to grazed said taxi. no injuries. That is all","","Bc reported on 1607/2014","WDSSOF01","25/07/2014 16:07","EDBDAM04","31/07/2014 16:07","","Y"
"E48742014","02","SE","22/07/2014","201403252","19/07/2014 12:07","1","RAFFLES BOUVELARD BUS STOP","RAFFLES BOUVELARD","1","1","3","2","15","42","4","1","5","71","54","0","0","0","N","Y","Y","N","N","","26","R","SBS6614R NO DAMAGED (BSRG) CAM ON BOARD ATTENDED S&S ON SERVICE ","I stopped at a bus stop along Raffles Bouvelard for pax activities. On my rear left side there was a SMRT Motorcycle (FBG3464P) parked on double yellow lines inside the bus stop. The motorcycle was unattended. When I started to  move away from the bus stop, my bus grazed the motorcycle lightly. No injury. That 's all. ","","","EDSFOF02","22/07/2014 11:07","EDBDAM04","31/07/2014 16:07","","Y"
"E48892014","02","SE","22/07/2014","201403254","19/07/2014 15:07","2","AMK AVE 9  & ST 62 T JUNCTION","AMK AVE 9 & ST 62 T JUNCTION","1","1","1","1","1","25","3","2","1","70","51","0","0","0","N","Y","Y","N","N","","26","R","SBS8867P LEFT SIDE SCRATCHES (YCKRG) CAM ON BOARD  ATTENDED S&S  ON SERVICE","I was travelling along AMK  AVE 9 when a SCDC Car (SJC 4305K) hit my bus on the left side when exit from AMK ST 62. No injury. That 's all.","","","EDSFOF02","22/07/2014 15:07","EDBDAM04","31/07/2014 16:07","","Y"
"W48512014","02","SW","21/07/2014","201403256","19/07/2014 19:07","2","Junct Whitley Rd","Thomson Rd","1","1","1","1","10","25","3","3","1","70","50","0","0","0","N","Y","N","N","N","","26","R","SBS2815D - Front right body,bumper & signal damaged ( BMRG ) Cam Onboard","I was driving my bus along 1st left lane of Thomson Rd heading to infornt t/light junct of Whitley Rd. Said junct showed green light in my favour, And bef crossing said junct opp dir oncoming m/car SJL6887L did not stop & turned right dir to Whitley Rd. On seeing I applied brake to stop but it was too late as a result my bus front right corner collided onto the front left portion of said car. I alighted to check. WOCC informed. Transfer paxs, I then I RTD BBBP.","","","JRADAA01","21/07/2014 15:07","EDBDAM04","31/07/2014 17:07","","Y"
"E49492014","02","SE","24/07/2014","201403269","23/07/2014 11:07","1","BRADDELL RD & LOR. 8 TOA PAYOH JUNCTION","BRADDELL RD & LOR. 8 TOA PAYOH","1","1","1","1","14","33","1","2","5","70","52","0","0","0","N","Y","Y","N","N","","26","R","SBS6109H FRONT LEFT SIDE SIGNAL LIGHT COVER DAMAGED (TPRG) CAM ON BOARD  ATTENDED S&S ON SERVICE","I was behind a vehicle (SBZ9930X) while turning left from lorong 8 Toa Payoh into Braddell Road. The vehicle suddenly stopped. As I looked to the right side to check any incoming vehicles, my bus hit the vehicle in front. No injury That 's all. ","","","EDSFOF02","24/07/2014 16:07","EDBDAM04","04/08/2014 09:08","","Y"
"W49452014","02","SW","24/07/2014","201403344","24/07/2014 07:07","1","Bus Bay _ Blk 710","Jurong West Street 71","1","1","1","1","4","42","3","3","5","85","83","0","0","0","N","Y","N","N","N","","26","R","SBS3200X - U/D Saloon front left w/screen glass cracked ( BLRG ) Cam Onboard","My bus was off-svc from BLI to on svc at b/stop 3.1 KM along JR West Ave 5. And along JR West St 71 at bus bay there was a SBST DD bus stopping at said b/stop, I then overtook said b/stop & then stopped infront to svc plate. Aft changing svc plate, I then swerved my bus to the right when I heard sound came from the Upp saloon, I stopped my bus at the t/light junct & went to Upp saloon to check & saw upp deck front left w/screen glass cracked & hit against tree branches, as I late therefore aft checking my bus I moved off to JR West Ave 5 to pick-up paxs. At BLI, I reported to Master Lee & BC who covering ARM duty & he told me to cont my svc & to report next trip.","","","JRADAA01","24/07/2014 14:07","EDBDAM04","05/08/2014 10:08","","N"
"W53012014","02","SW","11/08/2014","201403444","08/08/2014 11:08","1","Yio Chu Kang Link slip boundary Rd","Yio chu Kang Link","1","1","1","1","12","22","1","2","1","70","54","0","0","0","N","Y","Y","N","N","","14","R","sbs969G - SGRG,","I was driving alg yio chu link twds S'goon Int when near juncn of Yio Chu Kang Link and boundary Rd, I was turning left twds the zebra crossing when accidentally hit onto the car, SFP8113A. that is all","","BC reproted on 08/08/2014","WDSSOF01","11/08/2014 14:08","SFALPR04","13/08/2014 11:08","","Y"
"E53322014","02","SE","12/08/2014","201403445","08/08/2014 17:08","2","AMK AVE 1","AMK AV E 1","1","1","1","1","7","33","3","2","5","70","54","0","0","0","N","Y","Y","N","N","","14","R","SBS6618E RIGHT FRONT SCRATCHES & PAINT PEEL OFF (AMKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along AMK Ave 1 when a car (SFZ401T) side swipe my bus. The latter hit my bus. No injury. That 's all. ","","","EDSFOF02","12/08/2014 14:08","SFALPR04","13/08/2014 11:08","","Y"
"E52992014","02","SE","11/08/2014","201403449","09/08/2014 01:08","2","AMK BUS PARK","AMK BUS PARK","3","1","1","1","22","39","4","1","5","70","67","0","0","0","N","Y","Y","N","N","","14","R","SBS6301T LEFT SIDE EIXT DOOR WINDOW DAMAGED (BSRG) CAM ON BOARD ATTENDED S&S OFF SERVICE ","While reversing in AMK Bus park, my bus sideswipe with another unattended parked bus (SBS8756B). The lighting in the parking lot was dimmed, could not see clearly. No injury. That 's all. ","","","EDSFOF02","11/08/2014 14:08","SFALPR04","13/08/2014 11:08","","N"
"W53592014","02","SW","13/08/2014","201403467","04/08/2014 15:08","1","yio chu Kang Rd bs64109","yio chu kang road","2","1","1","1","18","33","2","1","5","86","61","0","0","0","N","Y","Y","N","N","","14","R","sbs0963Y - SGRG","Ref CFMS2014/Aug/0348, I was driving alg Yio Chu Kang Rd twds Boundary Rd. approaching junctn of YCK Rd / HG Ave 9, t/light was green. I cont to drive. I saw a car stopped at said junctn so I drove on. The said car made a turn into Hg ave 9, so as to avoid hitting said car, I applied brake to stop. Due to that, a M/pax fall onboard. I helped him up and asked him if he is ok. He replied he was alright. He also mentioned it was not my fauly. Seeing no visible injuries, I cont svc to SGI. That is all","","BC reportd on 12/08/2014","WDSSOF01","13/08/2014 15:08","SFALPR04","14/08/2014 09:08","","Y"
"W53752014","02","SW","14/08/2014","201403509","08/08/2014 08:08","9","Ghim Moh Term parking lot","Ghim Moh Road","1","1","1","1","4","38","3","1","5","70","67","0","0","0","N","Y","N","N","N","","14","R","SBS2835X - Rear ctr bumper scratched ( CLRG ) No Cam","Bus was off svc from Science Pk Dr twds Ghim Moh Term. Along Ghim Moh Rd, I then filtered to left twds parking lot, at the    terminal parking lot, I was reversing my bus to stop at svc 92 boarding awaiting to pick-up pax. During 3 point turning reversing when suddenly I heard sound came from the rear of my bus. I stopped my bus & checked but my both v/m could not see anything, a m/ch approached me & informed me that my bus had hit his taxi. I looked at v/m could not see anything, I alighted to check & proceed to the rear of my bus & saw my bus rear bumper had collided into the front portion of taxi SHD2354A . WOCC informed to exchange particular.","","I am a regular SS & had no time to file TAC","JRADAA01","14/08/2014 13:08","SFALPR04","17/08/2014 08:08","","Y"
"E53692014","02","SE","14/08/2014","201403513","13/08/2014 15:08","2","THOMSON ROAD","THOMSON ROAD","1","1","1","1","1","33","1","2","5","70","54","0","0","0","N","Y","Y","N","N","","14","R","SBS5117R RIGHT SIDE REAR SIGNAL LIGHT DAMAGE(EURG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Thomson Road about to enter a bus stop in front of Novena MRT station when my bus right signal light and the car (GBA8869D) 's left side mirror side swipe. No injury. That 's all. ","","","EDSFOF02","14/08/2014 11:08","SFALPR04","17/08/2014 08:08","","Y"
"E53682014","02","SE","14/08/2014","201403514","13/08/2014 16:08","3","DOVER ROAD T TRAFFIC JUNCTION","DOVER ROAD","1","1","2","2","8","25","3","2","5","70","54","0","0","0","N","Y","Y","N","N","","14","R","SBS8523G LEFT SIDE SCRATCHES (BDRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along Dover Road passing through a T traffic Junction. My bus then side swipe with another car (SKJ1525M) moving out from the side road on my left side. No injury. That 's all.","","","EDSFOF02","14/08/2014 10:08","SFALPR04","17/08/2014 08:08","","Y"
"W53712014","02","SW","14/08/2014","201403515","13/08/2014 17:08","2","marina centre terminal","raffles boulevard","1","1","1","1","6","38","3","1","5","91","73","0","0","0","N","Y","Y","N","N","","14","R","sbs6192R - rear LHS cctv cam damaged, rear LHS corner body panel dented (BMRG) cctv","I arrived at Marina Centre Term and wanted to park. Earlier, there was a chain collision on the RHS of the parking lots so I wanted to be safe and decided to park on the LHS. So I parked as normal. When I wanted to start back my svc, I exit out from parking lot and accidentally sideswiped the barrier on my rear LHS. It was my first time doing said svc. At first bstop, I inform OCC. I then resume svc. End of service then I report to BBWS. that is all","","BC reported on 14/08/2014","WDSSOF01","14/08/2014 12:08","SFALPR04","17/08/2014 08:08","","Y"
"W54082014","02","SW","15/08/2014","201403518","13/08/2014 20:08","2","clementi ave 6 slip commonwealth ave","commonwealth ave","1","1","1","1","12","25","2","1","5","70","52","0","0","0","N","Y","Y","N","N","","14","R","sbs7513S - LHS bumper damaged (BLRG) cctv","I was driving alg Clementi Ave 6 twds Commonwealth Ave West. At said slip road, there was a car, SGP245T on the left lane  entering into c'wealth Ave West. I was on the RHS lane. I saw said car already moving so I checked right and proceeded out when suddenly I heard a sound. My bus front LHS hit said car RHS rear. I alighted and asked said driver why he braked and stopped. He mentioned there was a cyclist at the side of the road causing him to braked. I exchange particulars. I informed OCC. I cont svc back to BNVT. Aft duty then I reported to WS. No injury. that is all","","BC reported on 15/08/2014","WDSSOF01","15/08/2014 15:08","SFALPR04","30/09/2014 09:09","","Y"
"W53802014","02","SW","14/08/2014","201403520","13/08/2014 22:08","2","Level 3 at svc 506 parking lot","Soon Lee Bus Park","3","1","1","1","18","38","4","1","5","70","67","0","0","0","N","Y","N","N","N","","14","R","SBS8041E - Rear w/screen glass damaged ( JERG ) Cam Onboard SBS7458T - Front w/screen glass damaged (unattended )","My bus was at SLBP Level 3. At the level 3 driveway, I was reversing my bus to park at the svc 506 parking lot, aft reversing bus at the parking lot when I heard sound came from the rear of my bus. I alighted to check & saw the rear w/screen of my bus had collided into behind stationary bus SBS7458T at the front w/screen. And I noticed said DD parked with the front portion near to white line of the parking lot. SL w/shop reported.","","","JRADAA01","14/08/2014 14:08","SFALPR04","17/08/2014 08:08","","N"
"W54072014","02","SW","15/08/2014","201403521","14/08/2014 01:08","2","Bus Washing Bay","Ayer Rajah Bus Park","3","1","1","1","16","46","4","1","5","85","73","0","0","0","N","Y","N","N","N","","14","R","SBS6630T - BC's side window glass broken ( BMRG ) Cam Onboard","I had completed my duty at AYBP & was sending my bus for bus washing. I moved & entered into bus washing bay, my bus front portion pushed the rightside brush & washing brush started to spin & suddenly bouned back & hit onto the right front v/m & right v/m hit against BC's side window glass.  I then cont washing.","","","JRADAA01","15/08/2014 14:08","SFALPR04","17/08/2014 08:08","","N"
"E54342014","02","SE","18/08/2014","201403541","21/07/2014 10:07","1","UPPER SERANGOON ROAD-NEAR NEX MALL","UPPER SERANGOON ROAD","2","1","1","1","10","33","2","2","5","86","78","0","0","0","N","Y","N","N","Y","NP299","14","R","SBS3199S NO DAMAGE (YCKRG) CAM ON BOARD ATTENDED S&S ON SERVICE","On 12/08/2014, I was informed of a complaint against me. The complaint was about a passenger lost steps and fell from the 2nd deck to the first deck. However, I was unaware as there was a lot of passengers in the bus. I was unsure of what injuries the passenger had sustained. that 's all. /*F/20140814/2112*/ /*CFMS : 2014/AUG/0768*/","","I was informed on 12/08/2014","EDSFOF02","18/08/2014 13:08","SFALPR04","18/08/2014 14:08","","Y"
"E51532014","02","SE","04/08/2014","201403570","02/08/2014 16:08","1","BISHAN RD & ST 11 TRAFFIC JUNCTION","BISHAN RD & ST 11 TRAFFIC JUNC","1","1","1","1","20","27","2","2","1","70","54","0","0","0","N","Y","N","N","N","","26","R","SBS8422P NO DAMAGED (BSRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was turning right at a traffic junction from Bishan Road into Bishan st 11. Suddenly, there was a pte car (SJD888R) on my right side turning at the same time. The car side swipe my bus. We exchanged particulars. No injury. That 's all.  ","","","EDSFOF02","04/08/2014 16:08","EDBDAM04","20/08/2014 10:08","","Y"
"W52202014","02","SW","07/08/2014","201403571","02/08/2014 16:08","2","Upp Sgoon Rd, aft bs18.8km","Upp Serangoon Road","1","1","1","1","6","26","2","3","5","70","54","0","0","0","N","Y","Y","N","Y","","26","R","sbs3737P - nearside centre body panel scratched (HCRG) cctv","I was driving alg the extreme left lane of upp Serangoon Rd twds HG Central. At that time, a car was infornt and it turned left into the road leading to HDB flats. I then swerved out to oevrtake. While overtaking, I heard a sound. I checked and discovered that said unknown car had stopped. the nearside center of my bus had grazed against the rear offside of said car. Said car driver approached me and provide his particulars but not his car number. I was instructed to cont svc. No visible injuries. that is all","","Bc reproted on 05/08/2014","WDSSOF01","07/08/2014 10:08","EDBDAM04","20/08/2014 10:08","","Y"
"W51802014","02","SW","06/08/2014","201403572","02/08/2014 19:08","2","TPE(SLE) exit, Tampines Ave 7","TPE","1","1","1","1","8","33","2","1","5","70","60","0","0","0","N","Y","Y","N","N","","26","R","sbs6606P - rear RHS marker light damaged(SKRG) cctv","I was waiting along SLE area at slip road when a vehicle grazed my bus when it was moving off. At first, I thought someone onboard fell. Aft asking around, I then realised that vehicle had grazed my bus. Said vehicle left scene. I informed OCC and was instructed to cont svc. Later, a F called RG abt said acciden.t That is all","","BC reported on 04/08/2014","WDSSOF01","06/08/2014 09:08","EDBDAM04","20/08/2014 10:08","","Y"
"E51412014","02","SE","04/08/2014","201403574","02/08/2014 21:08","2","KALLANG BAHRU & BOON KENG RD X JUNCTION","KALLANG BAHRU & BOON KENG RD X","1","1","1","1","15","27","3","2","1","70","54","0","0","0","N","Y","Y","N","N","","26","R","SBS8464T REAR BUMPER SCRATCHES (TPRG) CAM ON BOARD ATTENDED S&S  ON SERVICE","I was turning left at a traffic junction between Kallang Bahru and Boon Keng Road. At that time, there was road works on in progress. Many plastic cones were placed on my left side.As I turned left at the yellow box, a van (GU2205U) behind my bus side swipe the rear of my bus.When I reached about 1st bus stop along Boon Keng Road, the van driver catched up with me. He gave me his name card.  No one was injured. That 's all. ","","","EDSFOF02","04/08/2014 14:08","EDBDAM04","20/08/2014 10:08","","Y"
"W52182014","02","SW","07/08/2014","201403575","02/08/2014 22:08","2","Tg pagar road","tg pagar road","1","1","1","1","16","25","2","1","1","70","54","0","0","0","N","Y","Y","N","N","","26","R","sbs7455B - rear door damaged (SKRG) cctv","I was following a lorry,XT7211G trying to make a turn at the junction aft bstop05271 when accident took place. As I was negotiating the turn, said lorry suddenly stopped and caused the accident. I was unable to react hence my rear door was damaged. I checked no injuries and went to exchange particulars with lorry driver. no injuries. that is all","","Bc reported on 05/08/2014","WDSSOF01","07/08/2014 10:08","EDBDAM04","20/08/2014 10:08","","Y"
"W52752014","02","SW","08/08/2014","201403577","06/08/2014 08:08","1","upp serangoon rd","upp serangoon rd","1","1","1","1","7","33","1","3","5","70","54","0","0","0","N","Y","Y","N","N","","26","R","sbs6147Y - rear OS body panel scratched (HCRG) cctv","I was driving along the extreme left lane of Upp Sgoon Rd twds HG Ave 2. As I need to swerve to the right in order to turn right into HG Ave 2, that time traffic was heavy, I signal to swerve slowly out. When my bus had fully encroached to the centerlane, I noticed a van, GY7710Z close to the rear offside of my bus. I called OCC to report accident. As minor damage, I was instructed to cont svc. No injury. that is all","","Bc reported on 06/08/2014","WDSSOF01","08/08/2014 15:08","EDBDAM04","20/08/2014 10:08","","Y"
"W51892014","02","SW","06/08/2014","201403578","06/08/2014 08:08","3","Bus bay 4.2 KM - Blk 515","Jurong West St 51","1","1","1","1","6","33","2","3","5","70","54","0","0","0","N","Y","N","N","N","","26","R","SBS6420H - Exit door no damaged ( BLRG ) Cam Onboard","Aft paxs activities at bus bay along JR West St 51 for paxs activities. And I noticed on the 1st left lane m/vehs were going to turn left into St 52. So I intended to filter my bus to the 1st right outer lane & to overtake a m/car SKC5986B who was stopping inside the box junct at inner lane in doing so I noticed my bus left ctr portion exit door had grazed against the rear corner bumper of said car. I alighted to check. WOCC informed, exchange particulars & then cont my svc.","","","JRADAA01","06/08/2014 12:08","EDBDAM04","20/08/2014 10:08","","Y"
"W52612014","02","SW","08/08/2014","201403579","06/08/2014 09:08","9","SLE, aft exit to Mandai","SLE","1","1","1","1","8","33","1","3","5","70","60","0","0","0","N","Y","Y","N","N","T/4151","26","R","sbs3719S - rear OS bumper, rear NS body panel dented(HCRG) cctv","I was driving OS from Wdlands Int back to HCI along the extreme left lane of SLE when suddenly I heard sound from the rear. On checking, I discovered a lorry,YM8592R had collided into my bus rear. Said lorry rear was hit onto a foreign bus, BGJ3467, surged forward and collided into rear of my bus. I informed OCC. No injury. that is all","","BC reported on 06/08/2014","WDSSOF01","08/08/2014 11:08","EDBDAM04","20/08/2014 10:08","","Y"
"E52252014","02","SE","07/08/2014","201403582","06/08/2014 14:08","2","MIDDLE ROAD","MIDDLE ROAD","2","1","1","1","1","33","1","1","5","86","61","0","1","0","N","Y","N","N","Y","NP299","26","R","SBS8378J NO DAMAGED (BSRG) CAM ON BOARD ATTENDED S&S ON SERVICE","While approaching a traffic junction along Middle road, a black car suddenly drove out from the right without signalling. Hence, I apply hard braking to avoid collision. Shortly, a passenger, Raman Murugesan h/p : 81987342 informed me that he sustained an injury on his left elbow. I called an ambulance and conveyed him to SGH. That 's all. /* F/20140807/2038*/","","","EDSFOF02","07/08/2014 11:08","EDBDAM04","20/08/2014 10:08","","Y"
"E52422014","02","SE","07/08/2014","201403585","06/08/2014 16:08","2","TAMPINES EXPRESSWAY","TAMPINES EXPRESSWAY","2","1","1","1","4","33","3","2","5","86","81","0","1","0","N","Y","N","N","Y","NP299","26","R","SBS6388T NO DAMAGE (TMRG) CAM ON BOARD ATTENDED S&S ON SERVICE","I was driving along TPE when someone informed me that a male passenger 84 yrs  fell down. The uncle told me he was ok. As I was travelling towards the next bus stop (Pasir Ris West Plaza area), someone informed me that the uncle was bleeding but the uncle informed me that it was just a scratch on his right forearm. Ambulance was activated but he insisted not to go hospital. He told me he was sleeping while on the seat and fell on his own. That 's all. /*F/20140807/2075*/ /* Passenger : Mr Ho, I/C : S0386969E,H/P ; 90693309, Address : 409 Pasir Ris Drive #04-421 s(510409)*/","","","EDSFOF02","07/08/2014 15:08","EDBDAM04","20/08/2014 11:08","","Y"
"W52592014","02","SW","08/08/2014","201403586","06/08/2014 17:08","2","B/stop 1.0 KM - bef Jln Chempaka Kuning","Bedok Road","1","2","1","1","5","42","3","2","5","71","60","1","0","0","N","Y","N","N","Y","T/4072","26","R","SBS8153R - Rear right corner panel damaged ( CLRG ) Cam Onboard","My bus was stationary stopped at kerbside b/stop along Bedok Rd for boarding paxs activities. When suddenly I sound came from the rear right of  my bus. I checked with paxs, nobody claimed injured. I then checked on my right front v/m & saw a m/cycle JJR8725 & m/rider had fallen down lying beside my bus. I alighted to check, the m/rider a m/ch his left leg was bleeding & he could not moved then 2 policeman who attended the accident scene came to us & activate amb. WOCC informed & I was told to wait. Paxs left on their own. Amb, MTI & IO arr. The m/rider was conveyed to hosp by amb. Aft I had had interview, I then RTD to BBBP.","","","JRADAA01","08/08/2014 10:08","EDBDAM04","20/08/2014 11:08","","Y"
